gio_hoc_moi_tuan,diem_dau_vao,diem_trung_binh_truoc,tham_gia_ngoai_khoa,gio_giai_tri,lam_them,khoang_cach_den_truong,chat_luong_giac_ngu,so_lan_vang_mat,gpa
32.1,7.64,7.37,1,15.5,0,27.7,5.5,2,5.59
45.8,7.81,5.52,1,8.3,0,5.9,6.9,1,5.59
39.9,6.02,4.77,1,21.3,1,0.5,5.7,7,2.37
38.7,8.11,6.28,1,15.2,0,6.6,4.8,5,5.16
25.4,8.85,6.37,1,18.7,0,5.5,4.7,2,4.48
21.1,7.33,7.94,0,16.0,0,3.2,8.0,3,4.96
39.6,8.86,6.99,1,13.7,0,6.0,7.5,5,7.04
38.8,7.31,8.13,0,15.3,1,15.1,7.2,2,6.68
44.7,8.35,5.68,1,22.5,0,7.2,6.5,2,5.08
24.0,5.28,7.97,0,10.5,0,2.6,6.1,6,3.57
27.7,9.92,7.72,0,2.3,0,4.3,4.0,3,6.97
13.6,9.0,4.98,1,11.1,0,12.8,7.9,3,3.13
26.1,7.22,8.32,0,9.0,0,10.1,6.4,6,5.31
40.0,5.53,7.09,1,19.8,0,8.5,7.9,3,4.53
25.3,7.79,7.39,1,14.1,0,12.6,5.6,3,5.32
36.4,6.06,6.14,1,19.1,1,4.4,9.5,4,4.12
28.1,7.94,8.28,0,15.2,0,18.8,7.3,6,6.06
33.2,7.91,5.81,1,15.0,1,24.2,6.8,2,4.96
18.5,6.56,7.83,1,15.8,1,7.6,5.5,2,4.31
30.9,8.62,7.82,0,22.4,1,22.5,7.2,1,5.88
0.1,8.31,6.03,1,15.9,1,12.5,7.9,1,2.86
28.1,8.48,8.98,0,20.5,1,5.3,3.6,2,6.29
13.7,7.51,7.23,0,20.2,1,1.6,6.8,2,3.8
42.1,6.08,7.65,0,14.2,0,9.1,6.8,3,5.84
37.8,8.48,5.47,1,14.6,0,4.2,7.7,6,5.08
34.7,7.23,9.12,0,13.1,0,13.0,4.5,1,6.46
45.2,6.11,5.78,0,21.4,0,5.0,8.2,3,3.69
20.5,8.85,8.02,0,10.3,0,5.7,8.1,5,6.33
47.5,9.6,6.01,0,11.4,1,14.0,8.2,3,6.88
39.3,7.46,6.38,1,13.6,1,6.2,6.0,1,5.32
27.6,9.66,7.79,0,9.3,0,1.3,8.7,2,7.01
41.4,7.59,8.03,0,12.0,0,9.8,5.8,6,6.28
18.9,7.12,5.73,0,20.7,0,24.2,3.8,1,2.05
21.8,6.87,8.09,1,18.3,0,4.8,7.5,3,5.32
23.9,9.14,8.04,1,12.9,0,6.5,6.9,3,6.77
24.7,6.72,6.06,1,19.0,1,11.0,8.8,2,3.53
19.4,8.24,8.6,1,25.4,1,8.7,5.4,5,4.99
42.2,6.94,5.54,0,16.6,0,17.5,6.5,0,4.12
27.4,7.04,6.38,1,22.1,0,20.3,6.3,2,3.82
33.5,8.53,7.48,1,19.3,1,10.8,8.2,4,6.45
24.3,7.12,6.15,1,13.5,0,7.5,5.4,2,4.13
11.8,7.1,7.26,1,16.0,0,6.1,8.9,7,3.84
32.7,8.63,7.24,0,17.6,1,7.5,5.9,4,5.49
10.9,9.1,6.81,0,11.3,0,19.4,6.3,2,4.05
29.3,8.14,7.83,1,2.0,0,3.6,7.1,2,6.92
16.3,6.85,6.77,0,10.8,1,18.8,5.5,3,2.93
49.9,6.99,7.23,0,4.2,0,6.2,7.6,4,7.11
39.1,7.58,8.15,0,11.2,0,22.5,7.4,1,6.71
31.1,7.82,7.79,0,6.5,0,2.8,6.1,4,6.13
42.6,6.51,7.79,0,19.4,0,19.1,7.4,5,5.69
21.5,8.22,5.85,1,9.1,0,8.1,7.5,1,4.59
35.4,7.59,7.52,0,17.7,0,25.9,7.9,3,5.76
32.0,5.78,6.12,1,18.8,0,3.5,8.7,3,3.83
32.6,6.57,5.72,0,18.5,1,17.1,7.6,3,3.01
42.7,7.0,6.93,0,5.7,0,11.1,7.7,2,6.58
37.3,7.43,6.1,0,20.6,0,12.4,5.3,2,4.22
32.9,9.39,7.79,1,17.1,0,8.1,4.7,3,7.01
13.5,7.74,7.81,0,19.0,1,8.6,6.2,4,3.72
20.4,6.66,5.1,1,24.1,1,6.1,7.5,2,2.14
28.8,7.72,6.17,1,19.0,1,0.7,7.6,9,3.68
30.9,7.15,5.54,0,9.1,1,8.3,3.2,3,2.84
18.7,7.82,6.54,0,18.3,0,14.0,7.2,1,3.25
54.1,8.08,7.46,0,7.5,0,21.5,8.7,2,8.17
45.2,8.71,6.76,1,14.7,1,6.3,10.0,2,7.56
36.0,7.48,6.41,1,12.5,0,1.3,9.2,7,5.53
30.7,9.14,8.3,1,15.1,0,0.9,6.2,0,7.92
27.9,8.41,4.7,0,7.5,0,7.6,6.1,4,3.46
20.5,6.79,8.24,1,8.0,0,5.9,7.7,0,6.18
30.8,9.71,6.46,0,12.8,0,1.4,8.2,4,5.99
32.6,7.83,6.92,0,13.9,1,21.8,8.7,6,4.92
17.6,6.66,6.47,1,12.9,0,10.0,7.9,3,3.89
33.3,9.15,8.54,0,22.3,0,4.4,5.2,1,7.3
28.4,9.58,5.77,1,17.1,0,4.1,4.9,5,4.67
10.9,7.47,7.01,0,17.0,1,13.3,9.2,3,3.5
21.4,7.0,7.53,0,13.1,0,25.4,6.8,1,4.53
25.9,7.33,5.39,0,8.0,0,17.5,5.5,6,2.75
48.9,8.21,6.08,1,15.0,0,17.3,5.3,4,5.69
35.6,8.78,6.85,1,24.0,1,7.5,6.2,2,5.69
16.6,8.07,6.11,1,16.1,0,0.6,9.4,3,4.24
34.9,7.6,6.18,1,20.6,0,5.0,6.6,2,4.76
14.5,9.0,6.65,1,21.2,0,23.5,8.1,3,4.52
40.8,7.19,7.65,0,17.8,1,5.4,7.5,1,6.18
25.3,8.53,6.66,0,16.1,0,3.6,6.9,4,4.67
29.1,7.21,8.08,1,10.1,0,4.4,4.0,2,5.99
43.3,7.93,6.0,1,14.0,1,7.5,8.3,7,5.1
17.1,7.39,5.75,1,13.2,1,6.7,5.9,1,2.84
16.0,7.44,8.93,0,16.6,0,2.3,4.5,2,5.71
24.2,7.12,6.34,1,7.9,0,11.7,4.2,0,4.15
40.4,8.84,5.69,0,12.3,0,8.7,7.9,3,5.33
14.8,6.77,5.26,0,17.0,0,6.3,8.2,4,1.74
1.7,6.76,8.08,1,11.5,0,9.4,3.6,4,2.9
25.5,9.62,6.66,1,10.4,0,19.8,6.2,4,5.87
35.5,8.48,6.75,0,11.0,1,7.1,7.5,1,5.84
42.0,5.11,6.84,1,13.6,0,12.7,7.2,2,4.78
25.4,6.93,8.01,0,3.1,0,5.2,6.2,5,5.31
25.9,5.69,6.82,0,11.3,0,3.8,6.9,1,4.06
41.5,6.55,9.34,1,19.8,1,10.7,8.4,4,7.57
11.3,4.36,7.13,0,16.6,1,1.4,7.7,2,1.45
26.1,7.36,8.06,1,17.1,1,4.6,8.0,1,5.54
31.9,6.36,7.81,1,5.9,0,6.8,6.3,4,5.55
34.5,7.56,6.96,1,12.9,0,5.7,5.1,3,5.2
24.9,5.87,6.41,1,14.4,0,17.4,7.4,5,2.84
30.3,7.58,7.33,0,17.3,1,6.0,8.2,2,5.29
5.1,7.09,7.51,0,20.6,0,20.2,6.0,4,2.39
23.4,9.0,6.43,1,19.8,0,7.9,7.3,5,4.71
34.5,8.91,7.17,0,12.1,0,2.0,7.0,3,6.98
20.2,8.29,8.24,1,12.2,0,7.1,4.5,4,5.61
30.6,7.17,9.07,0,22.1,1,3.3,6.8,4,6.43
34.5,9.49,7.85,1,13.2,0,0.5,7.3,2,8.17
26.6,5.95,8.86,0,9.6,0,12.0,6.3,2,5.57
31.7,6.1,6.37,0,14.0,0,0.9,8.6,2,4.08
20.4,7.42,7.7,1,21.7,1,0.8,5.1,5,3.98
27.9,9.75,8.34,0,10.5,1,31.7,10.0,5,7.27
36.1,7.3,6.1,1,12.9,0,16.5,7.0,3,4.66
31.6,7.32,6.51,1,10.7,0,4.3,6.7,1,5.4
24.1,6.06,8.74,0,19.8,0,4.8,8.4,4,4.87
32.2,8.45,6.02,1,16.4,0,9.7,4.8,4,4.6
37.1,8.45,5.66,0,19.6,0,5.1,10.0,3,5.22
9.5,8.29,8.53,1,22.8,0,3.1,6.0,4,4.88
41.6,6.87,8.2,1,7.4,0,2.6,8.3,3,7.42
26.6,6.79,7.43,0,11.2,0,7.4,7.0,4,4.68
34.3,6.21,6.95,0,12.8,0,2.1,5.5,4,3.76
42.0,7.58,6.56,1,15.3,1,22.2,8.5,6,5.34
16.3,6.42,7.28,1,17.5,1,9.6,7.8,2,3.32
22.9,6.32,8.58,1,12.5,1,23.3,10.0,4,5.5
27.1,7.08,7.24,0,11.5,0,16.5,7.6,4,4.93
22.2,7.01,9.17,1,19.8,0,10.7,6.0,2,5.83
47.3,6.96,6.1,0,17.7,0,1.3,4.2,2,4.65
21.4,7.97,6.98,1,16.6,1,3.1,5.9,2,4.73
24.4,7.58,6.63,0,4.3,0,12.7,7.4,8,4.21
32.0,7.21,5.91,0,21.0,0,9.3,6.4,4,3.31
18.0,7.68,6.85,1,15.9,0,9.0,8.1,2,4.6
26.0,6.51,7.42,0,14.2,0,7.8,7.5,2,4.63
33.2,7.61,7.52,1,10.9,0,1.6,5.1,5,5.72
26.7,7.65,9.17,1,11.8,0,10.2,6.4,4,6.81
29.1,6.0,7.46,1,10.5,0,7.2,5.7,7,4.32
24.7,8.5,8.15,0,5.0,0,5.9,7.5,4,6.68
14.9,6.62,7.07,0,10.9,0,15.7,7.6,1,3.72
33.2,7.59,8.68,1,7.0,1,7.1,6.1,4,7.11
47.5,8.66,9.4,0,14.7,0,7.7,4.5,3,8.74
30.2,8.43,7.53,0,9.2,0,34.1,10.0,2,6.37
32.3,7.53,6.01,1,18.6,0,5.1,7.5,4,4.09
36.9,7.14,6.45,1,6.7,0,8.2,7.5,0,5.85
17.3,8.45,7.28,0,21.0,0,12.8,4.2,3,3.99
47.0,8.17,7.46,1,19.2,0,10.7,8.1,4,7.05
32.0,6.88,7.7,0,9.7,0,5.3,8.6,2,5.91
46.3,6.71,7.46,1,14.5,0,4.5,7.5,5,6.41
22.7,5.43,7.01,0,10.7,0,5.6,7.2,4,3.48
48.2,7.65,6.36,0,17.9,1,5.6,7.2,6,4.97
37.8,7.42,7.4,1,24.0,0,15.0,5.7,3,5.62
35.5,8.64,8.85,1,20.9,0,13.6,6.0,2,7.73
32.3,7.86,8.02,0,11.6,0,3.7,6.7,1,6.94
27.5,8.83,7.53,1,15.6,0,12.5,8.6,2,6.45
42.0,6.8,8.03,0,22.6,0,4.2,7.4,2,6.25
31.4,8.64,6.63,1,17.6,0,12.4,5.9,3,5.41
10.3,6.97,6.49,1,20.1,1,26.1,6.0,2,2.07
18.8,8.28,6.25,1,18.3,0,6.0,3.8,5,3.33
28.1,6.04,6.87,0,15.4,1,5.8,7.7,3,3.15
33.1,7.74,6.58,0,14.7,0,22.6,6.7,3,4.85
29.4,5.52,8.21,0,8.9,0,5.2,7.3,1,5.1
42.2,7.23,6.52,0,11.2,1,12.4,10.0,2,6.09
10.5,7.94,6.2,0,10.5,1,10.5,6.3,4,3.14
31.4,6.98,8.94,0,13.2,0,11.3,7.3,3,6.7
11.8,6.45,6.55,1,15.5,0,5.2,6.1,3,2.78
37.6,8.35,7.15,0,14.5,0,5.8,6.7,5,5.66
29.1,7.4,7.45,1,16.1,0,10.9,5.5,3,5.2
34.2,7.01,5.86,0,18.3,1,5.1,5.4,2,3.31
21.4,7.54,8.24,1,12.9,0,11.7,4.3,6,4.89
42.8,10.0,7.64,1,18.7,1,10.2,5.4,3,8.16
40.4,8.65,8.56,0,20.7,0,8.4,7.3,2,7.73
35.8,8.66,6.32,1,17.1,0,10.1,6.5,1,5.95
28.7,7.94,7.1,1,12.3,0,6.8,6.7,4,5.47
35.8,7.67,7.04,0,19.7,1,6.7,6.3,2,5.35
22.9,5.1,7.26,1,17.4,0,3.6,7.2,1,3.69
38.6,6.82,5.55,0,18.1,0,6.6,7.1,2,3.4
46.5,7.02,7.11,0,22.7,0,2.1,7.0,1,5.71
40.7,5.63,5.57,1,18.5,0,22.9,6.5,1,3.71
22.7,6.34,7.36,0,22.9,0,6.0,8.1,2,3.83
33.6,5.52,4.87,0,14.3,1,4.4,4.0,2,1.4
17.1,7.46,5.15,1,12.8,0,3.9,5.9,2,2.9
35.7,8.32,7.82,1,20.7,0,5.9,5.8,2,6.51
34.5,8.61,6.45,1,10.1,0,23.0,8.0,3,6.0
11.3,7.91,6.01,1,24.4,0,19.3,6.2,2,2.61
18.4,6.54,8.27,1,21.5,0,1.8,5.5,1,4.56
27.2,5.57,7.33,0,15.4,1,12.3,7.3,6,3.31
27.0,5.74,7.87,1,21.0,1,5.4,8.2,3,4.2
17.9,6.23,6.83,0,18.3,0,35.4,8.1,5,2.61
33.9,6.61,9.68,1,8.5,1,17.5,8.4,5,7.38
32.5,7.34,6.4,1,10.9,1,3.4,7.2,1,5.37
28.1,6.49,8.74,1,16.4,0,4.0,7.4,3,6.15
22.4,7.84,6.94,1,15.8,0,22.8,6.6,2,5.16
40.5,7.27,5.35,1,21.5,1,13.7,6.5,4,3.4
46.6,7.51,7.48,1,16.5,0,11.8,5.5,4,6.37
25.2,8.64,7.31,1,8.7,0,2.6,8.0,4,6.26
23.9,6.32,5.95,1,12.3,0,3.7,4.3,2,2.84
34.9,7.92,6.08,0,18.7,0,5.0,5.0,0,4.66
26.4,7.49,6.98,1,5.9,0,13.0,9.8,4,5.53
28.6,7.17,7.35,0,7.9,1,5.1,6.8,5,4.99
37.4,8.39,4.53,1,13.1,0,2.1,7.2,2,4.5
10.9,8.38,8.05,0,19.6,1,13.0,5.2,5,3.91
43.2,6.55,6.51,1,13.9,0,5.3,7.7,4,5.25
30.7,7.32,5.67,0,17.3,0,2.1,9.1,2,3.94
25.9,7.78,7.94,0,15.0,0,15.6,9.2,3,5.75
29.1,7.23,6.98,1,14.3,1,8.5,4.7,3,4.55
29.6,8.09,8.22,0,11.7,1,3.8,8.8,1,6.42
12.7,7.78,7.44,0,19.2,1,10.7,7.0,6,3.38
44.9,9.33,7.0,1,8.7,0,3.5,3.2,0,7.71
30.4,5.97,6.85,0,13.8,0,4.8,4.7,3,3.28
34.4,7.38,7.48,1,20.7,0,4.4,4.2,4,5.09
39.5,6.59,6.59,1,11.2,0,8.2,7.9,5,5.23
19.8,8.1,6.15,1,7.2,0,12.9,6.7,2,4.59
34.7,5.88,7.61,0,4.4,0,6.9,6.0,5,4.97
27.3,7.85,6.86,0,18.3,0,13.8,6.9,0,4.9
38.5,6.87,7.03,1,18.7,0,3.5,9.6,7,5.23
8.7,6.77,8.09,0,13.3,0,12.0,6.6,2,3.59
29.0,6.05,6.89,0,8.6,0,16.1,7.5,4,3.76
24.0,7.03,7.02,0,14.3,0,15.4,7.9,2,4.61
34.3,8.58,6.4,1,20.9,0,2.9,5.2,1,5.3
34.7,7.47,7.43,1,8.7,0,37.0,7.8,1,6.23
22.9,8.13,7.35,0,20.3,0,6.1,8.4,3,5.19
22.9,9.16,7.9,0,6.5,0,7.7,8.5,6,6.34
28.9,7.76,6.42,1,9.3,0,1.3,6.8,4,5.2
21.0,6.94,6.54,0,15.5,0,16.1,8.4,2,4.06
38.4,7.97,7.79,1,19.7,1,10.3,7.7,0,6.76
26.3,6.96,7.25,0,22.4,0,14.4,7.1,4,4.08
0.9,7.0,6.09,0,20.0,0,16.3,8.4,1,1.79
26.3,5.98,8.31,0,22.8,0,4.0,9.6,2,4.85
19.6,8.43,5.3,0,15.9,0,16.3,8.4,2,3.76
13.7,7.11,7.78,1,11.9,0,12.0,6.9,3,4.4
17.6,7.68,5.73,1,20.9,0,17.5,6.3,6,2.56
31.1,6.46,8.89,1,21.8,0,17.6,7.8,4,5.85
43.3,7.94,5.46,1,19.7,1,1.6,7.2,1,4.98
33.1,6.74,8.15,0,18.1,1,10.4,8.7,3,5.87
23.9,7.36,6.92,1,22.0,0,10.6,5.6,1,3.94
34.6,8.38,6.63,1,16.7,0,5.7,8.6,2,6.05
25.4,8.29,7.19,0,14.9,0,10.5,4.9,6,4.26
23.1,7.48,7.63,0,18.6,0,3.7,6.7,2,4.48
18.5,5.73,6.1,0,17.4,1,9.4,7.9,3,2.07
12.5,10.0,6.18,0,19.4,1,2.3,6.8,4,3.71
26.1,9.25,7.65,1,14.3,0,14.6,7.7,3,6.65
31.6,8.22,5.29,1,19.5,1,5.9,9.1,2,4.49
29.0,6.75,6.42,1,19.3,0,11.8,6.1,4,3.53
25.8,7.39,10.0,0,16.1,0,12.5,4.9,5,6.65
20.5,6.96,6.03,0,11.2,0,14.9,5.3,2,3.01
36.1,8.76,8.15,0,21.2,0,9.5,6.9,0,6.84
16.8,7.76,6.41,1,9.0,0,12.9,8.9,4,4.31
37.8,6.72,7.51,0,10.2,0,6.1,6.5,2,5.71
20.0,7.03,7.65,0,15.8,1,30.7,10.0,3,4.51
22.5,8.62,8.13,1,2.5,0,4.2,5.1,2,6.56
15.3,9.1,6.8,0,22.7,0,5.9,4.4,4,3.38
25.0,9.03,8.99,0,15.1,1,29.6,7.4,2,7.11
39.8,8.26,6.41,0,22.7,0,8.9,6.1,2,4.92
35.2,7.25,7.23,0,24.0,0,17.2,5.9,1,4.89
39.8,4.26,7.25,1,14.2,0,10.0,7.0,3,4.25
35.2,7.8,5.88,0,21.7,0,7.6,5.2,0,4.0
19.0,7.5,6.71,0,9.7,1,6.8,7.8,3,4.03
26.7,7.64,7.16,0,17.2,0,23.3,7.3,0,4.76
22.2,7.55,6.57,0,12.6,0,7.0,6.5,4,3.73
43.3,6.17,9.44,1,18.5,0,12.6,7.3,5,7.61
18.0,8.06,6.16,0,19.4,0,14.3,9.9,2,3.95
38.9,8.13,8.18,0,14.2,0,19.7,6.6,1,7.33
38.9,8.18,7.86,1,17.7,0,18.4,6.3,3,6.68
48.3,8.45,6.99,0,19.7,0,10.1,8.0,3,6.58
25.9,8.1,6.13,1,15.9,0,0.9,6.0,0,4.98
37.1,7.09,6.23,0,27.7,0,2.9,7.7,2,4.06
52.8,7.43,6.48,1,14.3,0,6.1,8.2,3,6.63
23.8,7.59,5.21,1,23.3,0,11.1,9.1,2,3.4
14.6,7.61,6.0,1,20.7,1,2.2,6.5,2,2.99
11.2,8.5,5.52,1,5.7,0,5.9,5.0,2,3.02
37.1,8.14,8.35,0,22.5,0,12.5,6.6,1,6.9
11.2,9.58,7.62,1,20.4,0,7.1,7.3,2,5.55
26.3,9.71,7.79,0,15.6,0,13.4,6.1,7,5.95
34.4,7.58,7.59,0,16.8,1,7.3,7.2,2,5.7
31.9,3.66,7.17,0,17.5,0,26.3,9.6,3,2.61
34.3,8.74,8.46,0,21.9,0,9.0,6.1,4,6.48
32.2,6.96,6.39,1,12.9,0,2.2,5.8,2,4.56
42.8,6.7,7.11,0,22.9,0,4.1,8.4,1,5.69
20.5,7.1,7.75,1,9.6,0,7.3,5.1,3,4.99
23.2,7.05,5.68,0,6.2,1,9.9,7.0,0,3.36
22.3,8.11,10.0,1,18.0,0,5.2,6.2,2,7.55
38.3,5.94,7.03,1,21.3,0,2.1,4.5,2,4.21
39.0,6.42,7.14,1,14.1,1,18.8,6.8,2,5.3
34.5,7.84,8.26,1,3.7,1,11.2,6.1,4,6.94
41.8,8.12,7.91,1,7.5,0,15.3,7.8,9,7.13
18.2,8.14,7.04,0,17.2,0,6.6,7.3,2,4.68
46.7,6.71,7.13,0,14.9,1,4.4,7.3,0,6.06
45.2,6.52,5.5,1,21.4,1,4.2,5.6,5,3.06
37.4,6.99,6.44,1,15.4,0,9.4,6.2,5,4.61
47.8,7.74,7.52,0,11.3,0,7.3,7.4,2,7.09
13.4,8.99,7.44,0,16.5,1,8.1,5.7,4,4.11
24.8,5.45,8.22,0,20.1,0,2.1,6.9,4,3.85
22.6,7.28,6.88,0,21.8,1,8.1,7.5,4,3.68
37.2,6.17,5.61,1,14.4,0,10.9,8.1,1,4.39
19.5,5.85,8.06,0,15.3,1,33.5,6.2,3,3.27
37.6,8.47,8.44,1,18.9,0,7.8,6.4,6,7.1
43.7,8.04,7.9,1,11.3,0,9.5,7.3,3,7.57
37.0,7.95,6.84,0,18.7,0,1.7,5.9,3,4.98
32.8,8.42,8.04,0,13.8,0,0.5,4.9,3,6.27
20.1,7.02,10.0,0,14.6,1,11.5,7.5,3,6.46
21.5,7.07,7.12,1,15.0,1,11.5,6.6,2,4.25
42.5,9.69,5.69,0,15.6,0,1.7,7.8,3,6.37
37.8,7.25,6.41,0,24.6,0,28.2,6.1,2,4.12
29.6,8.24,7.63,0,12.7,0,10.3,7.1,2,6.07
25.8,7.51,5.4,0,12.9,0,22.5,4.3,3,2.26
9.7,5.65,7.17,0,22.2,0,9.3,7.9,3,2.04
19.3,5.46,7.38,0,17.2,0,1.0,6.2,0,3.31
49.1,6.92,8.54,0,18.8,0,10.3,6.8,6,6.55
17.2,8.56,8.31,1,9.8,1,4.2,6.8,3,6.24
31.9,8.29,7.86,0,16.2,0,5.5,6.5,4,6.01
40.1,8.41,4.84,1,19.1,0,4.4,7.1,2,4.91
17.5,6.51,7.92,1,11.6,1,2.4,7.0,2,4.94
31.8,9.12,7.71,1,18.1,0,12.4,7.3,9,5.95
39.4,6.54,7.26,0,14.0,0,14.8,5.1,2,5.06
30.1,7.71,5.27,0,11.8,0,7.3,8.2,3,3.83
58.7,7.49,6.22,1,20.1,0,6.7,6.8,3,6.65
13.3,7.33,5.83,1,20.7,0,9.7,7.5,1,2.8
40.6,8.84,4.98,0,15.6,0,24.9,6.8,3,3.82
28.3,6.79,7.0,0,17.3,0,6.5,5.4,1,4.0
37.7,6.15,6.2,1,21.6,0,9.0,10.0,2,4.51
34.4,7.52,9.63,0,13.0,1,2.9,7.2,4,7.4
22.7,7.1,6.83,1,16.7,0,1.7,4.6,2,3.82
32.3,10.0,8.29,1,13.1,0,4.7,6.9,3,8.04
11.4,8.18,5.43,0,9.9,0,25.7,6.4,2,2.67
36.0,7.09,6.47,1,13.0,0,2.1,6.8,3,4.92
33.0,6.44,7.1,0,9.4,1,7.0,4.5,2,4.43
36.4,5.62,6.09,1,17.1,0,6.3,7.0,4,3.25
40.6,6.47,6.58,0,11.1,1,7.6,5.7,2,4.3
33.7,7.61,6.78,0,8.0,0,17.7,9.2,1,6.11
31.5,8.93,6.77,1,18.7,0,26.0,6.8,3,5.98
21.2,8.62,8.86,0,18.4,0,9.5,8.1,3,7.09
22.9,7.73,7.38,1,13.3,0,9.0,8.3,0,5.81
41.9,7.18,7.48,0,18.5,1,3.3,7.7,3,5.65
44.4,7.77,7.54,0,11.0,1,0.9,7.2,3,6.48
27.6,6.98,7.61,0,13.1,0,15.5,8.6,2,5.62
30.5,9.22,6.92,1,17.0,0,9.9,6.1,2,6.16
21.0,7.31,6.68,0,20.2,0,4.1,8.1,1,4.2
41.7,7.41,7.17,1,13.1,1,23.6,6.4,2,6.33
36.7,5.28,8.16,0,12.0,1,4.8,7.1,3,4.88
49.4,7.3,8.13,0,19.9,0,22.4,5.2,3,6.5
21.2,8.34,6.76,1,18.1,1,11.5,5.0,4,4.42
26.2,6.43,7.77,0,15.7,0,5.4,6.9,2,4.49
32.3,6.75,6.81,0,20.9,0,2.5,8.6,3,4.22
36.5,8.29,7.03,1,24.7,1,8.5,6.7,3,5.61
27.8,6.02,6.53,1,16.8,0,1.3,9.5,2,3.94
21.3,8.56,6.82,1,12.1,0,9.6,7.6,1,5.18
38.8,6.97,8.34,1,17.5,0,14.2,6.7,4,6.04
37.2,7.11,7.09,1,10.9,0,1.9,9.2,5,6.55
20.8,6.38,7.14,1,21.2,0,7.9,9.0,2,4.24
43.6,7.88,5.55,1,11.5,0,5.5,5.0,2,5.12
41.7,9.96,6.69,1,14.0,0,21.5,6.9,5,6.85
31.3,8.28,6.76,0,10.8,0,4.6,7.8,3,5.7
30.8,6.64,6.17,1,15.9,0,8.8,8.1,0,4.68
35.5,8.64,7.02,1,16.1,1,0.5,7.9,3,6.64
21.4,7.18,6.57,0,18.7,0,2.0,6.8,3,2.78
30.3,8.87,7.08,1,15.6,0,10.7,6.5,2,6.54
8.5,8.31,7.12,0,15.2,1,14.7,6.8,4,3.48
38.8,4.56,6.04,1,12.1,0,5.5,5.9,4,2.74
14.4,6.5,6.6,1,13.6,1,2.2,5.0,1,2.44
45.0,8.44,7.08,0,8.0,0,9.1,7.8,1,7.37
26.7,7.65,8.18,1,22.0,1,5.2,7.9,1,6.37
27.9,6.48,7.26,0,14.5,0,20.1,9.6,1,5.12
23.7,6.87,6.34,0,23.2,1,8.5,6.1,2,2.93
27.1,5.59,7.4,0,14.4,0,15.4,7.5,3,3.92
44.2,7.41,8.71,0,5.5,0,17.2,6.6,4,7.78
5.1,9.71,7.92,1,12.7,0,3.5,6.8,6,5.41
42.8,8.3,7.55,1,15.0,1,4.4,6.1,4,6.72
33.4,9.69,7.73,0,15.3,0,1.9,7.1,1,7.19
17.9,8.38,8.44,0,18.4,0,1.4,9.1,6,5.52
19.2,8.53,8.08,1,15.9,0,9.4,6.4,3,5.94
46.8,9.47,7.57,1,13.3,0,12.2,7.6,3,8.07
20.5,7.88,8.07,1,10.4,0,22.3,6.1,0,5.8
18.5,7.31,5.92,0,13.0,0,12.2,4.8,4,2.37
41.4,8.53,5.5,1,18.0,1,4.7,6.8,3,5.47
33.4,8.95,7.16,0,19.3,0,9.2,9.9,5,6.02
20.6,7.02,7.07,0,11.6,0,13.1,5.8,1,3.97
32.2,6.78,6.46,1,20.0,0,6.2,5.6,3,3.84
19.7,7.64,7.83,0,17.8,0,3.0,5.7,4,4.42
41.0,8.33,5.14,1,10.6,0,1.5,9.7,3,5.56
40.6,8.3,6.47,1,16.2,0,2.3,8.7,4,6.11
35.3,6.08,6.52,0,16.8,0,6.2,8.0,0,4.77
33.6,9.41,5.36,1,9.7,1,8.6,9.0,2,6.07
47.6,6.86,8.49,1,8.2,0,3.4,8.4,1,8.21
30.0,7.23,5.64,0,17.4,1,7.8,6.8,2,3.23
18.2,6.6,6.41,1,12.7,1,2.2,6.3,1,3.37
34.5,10.0,7.91,1,22.6,0,17.3,8.5,4,7.39
50.9,7.74,7.65,0,23.6,1,4.7,7.2,4,6.32
19.9,6.65,5.89,1,17.4,1,5.9,5.6,2,2.5
26.4,8.36,7.68,0,19.8,0,18.9,7.8,6,5.41
34.2,8.27,7.29,0,9.9,0,4.1,6.5,1,6.34
29.5,7.31,9.33,1,8.3,1,10.1,8.7,1,7.92
20.2,8.34,7.4,0,14.3,0,11.4,5.5,4,4.55
41.2,6.67,6.86,1,8.6,1,10.2,7.9,1,6.3
53.2,7.01,6.14,1,16.5,0,7.6,7.2,3,5.87
32.0,5.49,6.26,1,11.1,0,8.0,7.3,4,3.08
21.0,6.18,6.17,1,16.0,0,24.0,7.4,2,3.07
14.5,9.31,8.37,1,14.1,0,1.0,6.7,1,6.73
32.6,9.14,7.02,1,18.2,1,0.7,7.8,3,6.16
41.0,7.57,7.57,1,16.6,0,16.3,7.4,5,6.3
34.8,9.16,8.51,1,13.0,0,12.3,7.2,2,8.26
30.0,7.34,4.64,0,8.2,0,9.4,8.8,0,3.46
24.1,7.26,8.28,1,15.8,0,8.0,5.0,1,5.53
19.1,7.56,7.06,0,6.3,1,4.7,7.9,2,4.91
38.3,7.38,7.44,1,21.2,0,15.6,7.3,0,6.1
39.1,7.28,6.17,0,17.6,1,8.9,7.8,0,5.1
14.5,8.64,6.24,0,19.2,0,4.2,7.9,6,3.62
45.9,7.65,7.49,0,10.2,0,11.3,8.0,4,6.93
35.7,8.21,9.38,0,16.8,1,7.0,6.4,5,7.02
44.0,8.53,8.0,0,11.7,0,5.4,6.0,2,7.41
