gio_hoc_moi_tuan,diem_dau_vao,diem_trung_binh_truoc,tham_gia_ngoai_khoa,gio_giai_tri,lam_them,khoang_cach_den_truong,gpa
38,6.65,6.59,0,14,0,33,5.0
30,5.0,5.54,1,19,1,6,5.0
20,6.99,7.46,1,16,0,4,5.0
27,7.58,8.12,1,10,1,7,6.3
22,7.17,7.27,1,14,1,13,5.35
25,6.11,5.89,1,9,1,1,5.0
21,5.32,6.98,1,27,1,21,5.0
23,6.88,6.54,0,20,0,21,5.0
27,8.58,8.26,0,39,0,7,5.67
15,9.01,9.16,0,14,1,1,5.89
14,8.93,6.18,0,13,0,11,5.03
11,6.52,6.97,0,32,0,1,5.0
8,6.12,5.33,0,28,1,7,5.0
12,8.1,9.43,1,23,0,1,5.61
26,8.26,6.89,1,11,0,8,5.0
16,7.98,8.08,0,33,1,3,5.0
30,5.08,6.39,0,19,1,17,5.0
25,6.46,5.99,1,16,1,16,5.0
5,7.46,6.17,1,29,1,50,5.0
31,8.08,8.99,0,19,1,2,5.62
33,8.42,8.43,1,10,1,1,5.9
15,7.67,9.24,1,20,0,5,5.69
29,7.9,7.33,0,13,1,1,5.0
16,7.6,7.48,1,0,0,1,5.35
25,8.32,7.12,0,12,0,9,5.32
12,7.88,6.96,0,15,0,8,5.0
7,7.58,6.08,1,10,0,1,5.0
21,7.18,7.14,1,24,0,5,5.03
23,7.6,6.35,1,13,0,7,5.4
21,8.08,7.79,1,23,0,3,6.33
13,7.82,7.42,0,10,0,20,5.0
21,7.96,7.59,1,27,0,1,5.0
27,9.11,9.39,1,9,1,2,6.38
24,7.82,7.21,1,1,1,1,5.0
26,6.72,7.71,1,29,1,1,5.23
18,8.56,9.57,1,13,0,21,6.02
36,5.86,8.03,0,34,1,3,5.12
13,6.2,7.97,1,24,0,12,5.0
29,7.9,6.95,1,26,0,5,5.3
36,8.12,7.58,1,28,1,10,5.73
29,6.01,5.32,0,20,1,26,5.0
22,7.04,7.54,1,20,1,18,5.0
19,6.77,7.22,0,30,1,1,5.0
35,6.92,7.0,1,20,0,18,5.87
10,8.63,8.57,0,14,1,6,5.31
15,8.35,6.14,1,24,1,4,5.0
21,7.48,8.86,0,3,1,11,6.05
37,6.84,7.9,0,30,1,29,5.0
28,5.88,6.59,0,30,0,1,5.0
15,9.2,7.51,1,29,0,14,5.01
21,8.21,7.87,0,29,0,2,5.63
18,6.65,8.49,0,19,0,4,5.32
17,8.36,7.52,1,19,0,20,5.0
34,7.42,7.28,1,10,0,7,5.35
11,7.16,7.07,0,33,1,1,5.0
41,8.02,9.18,1,16,1,7,5.59
33,6.61,6.5,0,22,1,15,5.0
35,7.09,7.0,1,22,0,7,5.46
20,7.65,8.73,1,9,0,1,5.52
23,6.9,7.12,0,6,1,5,5.0
10,8.3,8.58,1,20,0,25,5.0
19,9.74,6.87,0,16,1,10,5.0
29,6.59,6.66,0,19,1,13,5.0
37,5.5,8.11,0,28,0,15,5.0
13,5.1,5.72,0,21,1,1,5.0
21,7.32,6.94,0,26,0,8,5.06
23,6.7,7.18,1,23,1,4,5.0
11,7.75,6.19,0,17,0,1,5.0
30,7.66,6.76,1,11,0,2,5.29
17,5.58,6.69,1,22,1,15,5.0
23,5.32,6.55,1,20,1,1,5.0
20,7.86,8.6,0,27,1,3,5.31
17,7.66,8.82,1,18,0,3,5.18
24,6.99,6.1,1,17,1,1,5.0
22,5.51,6.67,0,18,1,6,5.0
21,8.07,8.03,1,12,1,14,5.45
17,9.03,9.2,0,31,1,1,5.8
28,7.83,8.0,0,29,1,1,5.0
41,6.48,7.15,1,10,1,12,5.81
26,7.55,7.87,1,26,0,9,5.28
34,5.86,7.37,0,5,0,12,5.0
11,8.77,6.56,1,27,0,2,5.0
26,7.6,7.38,1,14,1,16,5.42
14,5.38,8.05,1,22,1,6,5.0
10,7.14,6.82,1,4,1,9,5.0
17,8.06,7.45,1,10,0,1,5.5
36,7.1,6.78,1,23,0,2,5.16
34,7.17,5.65,0,14,0,14,5.0
27,6.03,6.73,1,13,0,2,5.0
9,8.18,7.67,0,31,0,1,5.17
23,6.72,6.38,1,37,1,9,5.0
28,5.0,5.19,1,27,0,7,5.0
26,7.05,6.09,0,11,0,9,5.0
6,8.68,8.31,0,34,0,9,5.0
16,7.04,9.08,0,7,1,6,5.14
24,9.59,9.23,0,17,1,6,6.67
30,8.01,5.9,0,20,0,25,5.47
3,7.91,8.17,1,35,1,7,5.0
23,7.35,6.41,0,27,0,9,5.0
26,7.42,6.51,0,16,0,3,5.0
33,7.18,6.57,0,12,0,20,5.18
31,7.14,7.78,0,28,0,1,5.56
30,8.14,8.35,0,15,1,8,5.15
17,6.38,6.71,1,21,1,4,5.0
5,6.21,6.68,0,9,1,9,5.0
21,6.15,7.23,0,24,0,4,5.0
35,9.95,8.48,0,23,0,12,6.13
38,8.14,8.58,0,10,0,1,5.61
32,7.87,5.91,1,28,0,5,5.03
29,6.23,6.79,0,24,0,17,5.0
28,8.25,6.25,0,25,0,2,5.39
19,7.36,7.05,0,16,1,1,5.0
23,7.76,6.99,1,21,1,6,5.82
41,6.33,6.75,0,20,0,37,5.17
15,7.69,6.37,1,18,0,1,5.12
41,6.99,5.6,0,21,0,1,5.0
21,6.58,5.47,1,30,0,9,5.0
38,8.38,7.28,0,28,0,2,5.06
10,5.65,6.14,1,10,0,5,5.0
30,8.18,6.64,1,27,1,17,5.54
17,8.32,8.79,0,29,1,2,5.53
10,6.44,5.93,1,18,0,12,5.0
27,6.52,8.34,0,24,1,7,5.49
35,7.23,8.77,0,23,0,23,5.77
16,7.84,5.85,0,13,1,36,5.0
10,7.32,7.19,1,16,0,6,5.0
24,8.02,6.89,0,26,0,8,5.06
24,9.62,6.38,1,16,0,13,5.25
30,6.89,5.57,0,27,0,3,5.0
34,5.44,7.35,0,30,0,2,5.0
24,8.49,9.55,1,29,1,33,5.67
43,9.52,8.7,1,35,1,5,6.65
27,7.97,7.63,1,19,0,1,6.22
21,6.19,6.74,0,21,0,18,5.0
8,7.35,8.87,1,22,1,9,5.59
22,6.16,8.85,0,19,1,1,5.35
21,8.27,6.77,0,24,1,1,5.0
34,5.88,5.26,0,6,0,3,5.0
29,7.14,5.64,0,21,1,26,5.0
13,6.29,8.18,1,8,1,27,5.0
26,7.65,7.15,0,12,0,3,5.0
31,7.06,7.21,0,25,0,18,5.0
40,7.71,5.81,0,18,1,5,5.0
33,7.53,6.37,1,25,1,10,5.0
32,6.32,6.48,1,18,0,4,5.15
25,8.25,7.59,1,28,1,7,5.06
28,7.44,6.71,1,18,0,3,5.36
37,6.31,5.7,1,4,0,1,5.0
11,10.0,7.08,1,21,0,1,5.0
21,8.07,8.59,0,2,1,3,5.64
17,7.32,7.35,1,8,0,37,5.0
28,9.2,8.3,0,12,0,33,5.43
37,9.71,6.87,1,11,0,17,6.1
19,7.33,5.7,0,15,0,2,5.0
1,7.92,6.73,0,11,1,5,5.0
20,6.31,5.88,0,8,0,5,5.0
34,7.32,7.46,0,32,1,4,5.0
30,7.26,9.18,1,14,1,1,5.32
29,7.72,7.95,0,2,0,7,5.76
22,7.9,9.37,1,17,1,1,5.6
12,8.17,7.95,1,11,0,16,5.23
30,7.79,6.57,1,12,0,11,5.15
16,6.05,7.08,1,25,1,4,5.0
46,6.37,8.68,1,16,1,10,6.29
30,6.84,8.87,0,10,0,2,5.55
19,7.16,6.44,1,23,0,3,5.0
18,8.76,7.79,0,29,1,3,5.0
24,6.1,5.33,0,24,1,15,5.0
22,7.07,7.89,1,0,0,2,5.0
36,8.64,9.12,1,11,0,8,6.03
26,7.14,7.08,0,20,0,2,5.0
17,8.05,6.61,1,18,0,3,5.26
43,7.33,7.48,1,17,0,2,5.39
25,7.81,7.68,0,12,0,10,5.0
32,7.23,7.15,1,8,0,7,5.0
18,8.3,7.58,1,36,1,12,5.07
28,5.65,6.41,1,20,0,2,5.0
28,7.06,8.06,1,25,0,1,6.06
6,7.86,8.03,1,20,0,11,5.85
45,8.14,6.31,1,20,0,1,5.84
37,9.29,6.63,1,19,0,2,5.89
21,7.03,6.74,1,11,1,3,5.0
13,9.28,8.46,0,7,0,13,6.31
28,6.71,7.07,1,23,0,9,5.0
25,9.09,6.95,0,21,0,2,5.16
28,8.48,7.72,1,27,0,9,5.71
26,6.4,6.47,1,25,0,12,5.0
30,7.87,8.19,0,13,0,4,5.0
39,7.44,7.48,0,29,0,2,5.63
30,8.25,7.04,1,26,1,11,5.75
14,7.23,7.31,1,25,1,9,5.0
38,7.13,8.42,1,37,0,1,5.72
41,9.14,7.04,0,36,1,10,5.55
56,7.38,7.54,1,25,1,6,6.05
13,8.49,7.37,1,24,1,13,5.0
27,7.23,7.52,0,28,0,2,5.0
4,9.5,7.06,0,15,1,2,5.0
30,6.69,7.02,0,15,1,7,5.4
19,6.76,8.09,1,25,0,6,5.2
44,9.33,6.71,0,13,0,4,5.92
17,6.97,5.59,0,24,1,13,5.0
8,9.42,6.37,0,21,1,8,5.0
20,8.57,6.24,0,13,0,12,5.14
5,7.31,7.72,0,20,1,1,5.0
32,5.32,5.1,1,30,0,13,5.0
4,7.48,6.83,1,20,0,6,5.0
25,7.62,7.84,0,20,0,1,5.54
4,8.9,8.01,1,22,0,2,5.4
21,9.41,7.32,1,23,1,1,5.0
41,6.68,7.1,1,17,0,6,5.53
28,8.46,7.55,0,22,1,3,5.86
16,8.42,7.19,1,11,0,43,5.0
24,8.79,7.32,0,13,0,20,5.4
25,8.1,9.43,1,14,0,17,6.32
29,5.17,7.3,1,23,0,6,5.0
11,7.31,9.19,1,21,1,16,5.24
30,6.11,6.21,1,18,0,3,5.1
0,7.26,6.99,0,25,1,8,5.0
18,8.68,6.1,0,23,0,4,5.0
20,7.87,6.41,0,17,0,1,5.0
31,8.88,9.56,1,11,0,1,6.28
25,7.91,6.72,1,13,1,8,5.0
10,5.94,8.7,1,8,0,1,5.0
15,5.0,5.09,1,21,1,12,5.0
26,7.68,6.1,1,13,1,25,5.0
24,7.24,6.71,0,16,0,1,5.0
19,6.33,6.73,1,18,0,6,5.0
20,5.46,7.51,1,28,0,13,5.0
31,6.62,7.36,0,27,1,3,5.0
19,7.27,6.64,1,19,0,25,5.0
24,8.3,7.25,0,30,0,21,5.0
46,7.73,6.88,0,3,0,1,5.59
10,9.43,6.77,1,35,1,1,5.0
6,6.26,5.84,1,25,1,37,5.0
32,8.56,8.55,0,20,1,31,5.74
18,7.56,5.77,1,12,1,5,5.0
21,8.33,9.1,1,16,0,1,5.98
17,6.98,6.63,0,24,0,9,5.0
22,8.79,6.72,1,25,1,3,5.07
40,7.85,8.03,1,25,1,27,5.42
33,6.68,8.46,0,14,0,15,5.0
33,7.49,8.32,0,12,0,10,5.52
10,7.21,7.59,1,21,1,3,5.0
13,8.09,8.47,1,26,0,12,5.21
0,6.08,5.33,1,20,0,3,5.0
16,7.46,6.59,1,31,1,1,5.0
34,7.97,6.34,0,20,1,7,5.0
30,7.54,8.45,0,19,0,6,5.74
22,9.12,7.23,0,25,0,14,5.38
24,8.43,8.32,1,29,0,20,5.48
18,7.49,7.71,1,9,1,4,5.02
27,7.76,6.32,1,11,1,5,5.1
32,7.85,6.64,1,17,1,6,6.11
8,7.98,8.65,1,45,0,3,5.0
27,5.31,5.68,1,17,0,13,5.0
34,7.14,7.17,1,19,1,7,5.0
20,5.72,5.79,0,24,0,24,5.0
32,9.03,7.28,0,27,1,10,5.13
53,7.43,7.08,1,21,1,2,5.75
23,7.27,6.26,1,29,0,1,5.0
28,8.58,6.46,0,10,1,4,5.0
17,8.01,7.6,0,13,0,4,5.0
26,6.15,5.86,1,29,1,5,5.0
29,7.41,6.27,0,20,0,2,5.09
26,7.1,6.04,0,9,1,38,5.0
14,5.41,6.44,1,9,1,1,5.0
27,6.67,7.89,1,13,0,10,5.27
39,7.28,8.67,1,20,0,1,6.15
29,7.36,6.35,1,23,0,5,5.18
34,5.72,8.72,1,17,0,3,5.84
22,8.88,6.51,0,23,1,4,5.28
32,7.38,8.25,0,16,0,6,5.0
27,7.55,6.41,1,29,0,9,5.0
15,7.98,6.38,1,40,0,8,5.0
28,6.55,6.08,0,16,0,9,5.0
15,8.05,7.26,1,23,1,18,5.27
18,7.06,7.63,1,23,0,21,5.56
26,6.42,7.53,0,21,1,13,5.17
27,8.19,6.37,1,25,1,1,5.19
13,9.29,6.65,1,23,0,32,5.0
35,8.37,6.45,1,16,1,29,5.29
30,8.61,7.37,1,30,0,12,5.0
17,6.88,6.74,1,21,0,7,5.0
9,5.58,5.58,1,16,0,2,5.0
23,9.29,7.97,0,39,0,14,5.44
20,9.97,9.99,1,19,1,21,6.22
26,9.35,7.18,1,22,0,10,5.66
21,7.1,6.57,1,21,0,9,5.0
4,6.11,7.32,1,18,0,2,5.0
21,6.22,6.18,0,23,0,4,5.0
21,5.48,7.25,1,13,1,12,5.0
31,7.37,6.36,0,24,0,1,5.0
18,9.43,9.65,1,5,1,10,6.51
41,7.33,7.46,1,9,1,14,5.95
5,7.86,6.61,0,34,0,4,5.0
38,9.15,7.03,1,9,1,1,6.03
22,7.02,6.47,0,4,0,17,5.0
33,9.94,9.32,1,10,0,1,6.37
25,9.89,6.53,1,33,0,4,5.05
36,7.34,6.4,0,5,0,12,5.2
21,6.81,6.35,0,12,1,16,5.0
14,8.34,7.38,0,8,0,19,5.06
39,7.08,6.74,0,17,1,7,5.13
23,6.11,5.33,0,16,0,6,5.0
27,9.04,7.19,1,16,1,18,5.0
37,8.96,7.48,1,34,0,8,6.22
14,7.69,6.55,1,10,1,8,5.0
30,5.98,7.42,1,19,0,5,5.0
19,6.02,7.67,1,22,1,4,5.0
23,7.63,7.11,0,12,1,6,5.0
25,6.9,7.21,1,23,1,4,5.43
9,7.09,5.63,0,16,0,4,5.0
17,8.73,7.08,1,22,0,50,5.65
38,8.38,8.47,1,19,1,4,6.0
33,9.15,7.2,0,3,0,2,5.88
24,6.31,6.02,1,30,0,4,5.0
27,7.09,9.13,1,36,0,8,6.25
22,8.41,9.33,1,18,0,24,6.12
38,8.04,7.8,0,12,0,15,5.71
22,9.34,8.9,1,32,0,18,5.92
27,8.0,5.9,1,35,0,19,5.0
36,9.72,6.99,0,18,0,25,5.53
17,8.15,6.85,1,18,0,2,5.0
40,8.77,7.28,0,19,0,6,6.31
9,7.11,6.52,1,6,1,4,5.0
41,7.52,5.76,1,17,0,4,5.54
21,8.59,7.88,0,33,1,10,5.09
22,9.44,8.3,0,18,0,5,6.25
6,8.38,9.09,0,11,0,9,5.59
20,7.4,6.29,0,23,0,4,5.0
14,9.15,6.73,1,14,0,3,5.48
18,5.0,5.0,1,19,1,4,5.0
23,5.79,6.33,1,9,0,16,5.0
34,8.32,8.34,0,11,1,9,6.64
27,7.52,6.51,0,25,1,36,5.14
28,8.23,9.47,0,20,0,17,6.15
14,7.58,6.9,1,13,0,6,5.0
16,8.19,7.51,1,20,0,2,5.28
42,6.52,5.46,0,15,1,11,5.0
17,8.18,7.66,0,13,1,12,5.3
41,8.69,6.11,0,29,1,6,5.0
22,8.96,8.32,0,26,0,2,6.04
25,9.92,8.64,1,19,1,8,6.9
35,7.79,8.67,1,21,1,2,5.32
37,7.83,6.18,1,19,0,28,5.07
23,5.67,6.77,1,23,0,9,5.0
21,6.86,7.55,1,13,0,3,5.0
24,7.27,7.54,1,26,0,2,5.07
28,8.76,6.62,1,22,1,12,5.42
33,6.77,5.53,0,17,0,12,5.0
25,8.46,7.8,0,16,0,9,5.48
31,7.5,6.99,0,26,0,9,5.0
41,7.29,6.49,1,18,0,9,5.33
28,7.8,8.04,1,14,0,4,5.03
28,7.03,6.96,1,16,1,27,5.0
9,6.99,5.61,0,26,0,6,5.0
0,5.45,5.14,1,7,0,1,5.0
28,7.2,5.88,1,17,1,4,5.0
24,6.92,9.08,0,28,0,1,5.53
19,6.88,7.72,1,18,0,4,5.0
27,8.0,7.5,0,22,0,9,5.06
24,8.29,7.2,1,28,0,1,5.0
36,7.78,6.97,1,27,0,20,5.85
25,8.69,8.73,1,16,0,9,6.84
17,8.19,6.84,0,18,0,3,5.02
34,7.15,7.65,0,27,1,3,5.45
22,6.94,6.62,1,27,0,6,5.0
30,7.88,9.3,1,19,1,2,5.36
20,8.19,8.14,1,19,0,1,5.15
18,9.18,8.96,0,22,0,1,5.6
25,8.93,6.97,0,30,1,4,5.0
25,6.85,8.07,0,28,0,1,5.0
29,7.38,6.79,1,25,0,1,5.05
22,8.31,7.51,1,11,0,19,5.0
6,8.78,9.25,1,17,1,3,6.38
20,8.63,6.39,0,18,0,6,5.0
32,7.42,7.34,0,31,0,1,5.49
22,6.0,7.16,1,18,0,1,5.0
22,6.3,7.34,1,30,1,13,5.0
34,7.83,6.77,1,15,0,1,5.58
17,7.91,9.37,1,16,0,1,5.85
9,6.18,5.39,0,23,0,8,5.0
23,7.55,8.7,1,32,1,1,5.28
20,8.26,8.65,0,18,0,5,5.59
15,6.12,8.73,0,0,0,3,5.06
23,8.83,6.15,0,7,1,3,5.0
29,7.05,6.1,0,22,0,1,5.1
24,9.01,9.17,0,8,1,33,5.0
28,6.86,5.56,0,13,1,7,5.0
43,6.27,5.38,1,20,1,8,5.0
21,6.95,6.47,0,0,0,10,5.0
27,7.39,7.32,0,16,0,15,5.42
19,7.03,8.68,1,10,0,9,5.0
16,7.24,6.88,0,8,1,14,5.4
19,7.9,6.63,0,13,1,5,5.0
20,7.29,7.42,0,11,0,4,5.06
28,7.42,7.62,1,23,1,17,5.0
48,5.45,7.0,0,29,1,20,5.0
17,7.97,7.1,1,17,0,1,5.39
20,7.39,5.72,0,15,0,7,5.0
24,9.43,6.77,1,16,0,11,5.47
28,6.37,8.3,1,11,0,1,5.38
27,5.33,6.7,1,9,1,26,5.0
37,8.24,7.03,1,6,1,7,5.05
0,7.92,8.45,1,9,0,10,5.43
1,6.29,5.6,1,33,0,1,5.0
20,5.66,6.36,0,14,0,3,5.0
35,9.34,7.85,0,0,1,1,5.7
9,9.2,7.2,1,15,1,3,5.0
0,5.0,6.51,1,7,0,6,5.0
30,6.95,6.79,1,20,0,17,5.0
27,9.5,6.35,0,19,0,7,5.67
14,6.93,7.17,1,20,0,2,5.0
15,6.91,5.58,1,19,1,1,5.0
15,7.16,7.22,1,17,0,9,5.0
26,6.15,8.19,1,8,0,5,5.0
18,5.45,6.24,1,19,0,41,5.0
29,8.76,6.3,1,28,0,15,5.15
0,5.29,6.35,0,34,0,16,5.0
16,7.8,6.37,0,18,0,1,5.0
13,8.56,8.09,1,18,1,15,5.44
22,5.76,6.47,0,24,0,2,5.0
19,6.39,8.61,1,31,0,8,5.59
32,8.96,8.81,0,16,0,5,6.42
6,8.14,7.18,1,25,1,8,5.0
25,6.76,7.68,0,13,0,1,5.51
30,8.94,7.17,0,22,1,6,5.0
43,8.95,7.62,1,27,0,1,5.93
20,7.82,6.87,0,9,0,1,5.0
28,6.42,7.63,1,15,0,10,5.36
6,7.0,8.51,0,27,1,30,5.0
1,7.84,8.09,1,24,0,15,5.91
33,7.27,8.05,1,28,0,6,5.31
24,8.63,8.46,1,26,0,1,5.82
36,5.66,7.18,1,17,0,1,5.0
11,5.71,5.42,1,37,0,1,5.0
30,7.72,9.0,1,21,0,37,5.28
43,6.91,8.87,0,0,0,5,5.58
29,6.75,6.68,1,17,0,18,5.0
27,5.38,6.12,1,16,0,12,5.0
25,7.52,7.8,0,26,0,9,5.0
9,7.44,7.71,1,16,0,29,5.48
38,8.28,7.17,1,28,0,2,5.14
18,7.58,5.86,1,24,0,6,5.01
30,7.34,7.42,1,11,0,20,5.92
9,8.91,8.15,1,18,0,8,5.83
13,5.93,7.44,0,13,1,2,5.0
39,8.14,7.71,1,21,0,2,5.74
21,5.49,6.26,1,13,1,13,5.0
39,6.49,7.89,1,20,0,1,5.22
24,6.04,6.78,1,17,0,24,5.0
6,8.44,6.94,1,18,0,1,5.0
33,7.42,6.94,1,36,0,9,5.0
19,7.48,5.75,1,17,0,9,5.0
31,6.17,6.56,1,4,0,8,5.14
25,7.14,7.76,0,28,1,6,5.0
9,6.58,7.23,1,28,0,19,5.0
26,7.96,8.88,1,4,1,10,5.0
46,6.31,6.52,0,14,0,15,5.0
29,9.1,8.14,1,23,1,1,5.67
24,5.49,7.38,0,24,0,1,5.0
35,6.53,8.96,0,19,1,1,5.91
27,9.51,7.91,1,20,0,1,5.97
27,6.98,5.9,1,12,0,10,5.0
14,5.92,7.57,0,0,0,6,5.0
27,7.76,9.19,0,36,1,13,5.68
35,6.93,6.64,0,12,1,2,5.04
16,6.5,7.73,1,21,0,4,5.0
39,6.18,8.05,1,18,1,21,5.19
24,10.0,8.97,0,27,0,27,6.25
16,7.2,7.19,1,20,0,25,5.39
34,5.19,5.72,0,21,0,17,5.0
22,9.29,7.6,1,0,1,11,5.19
32,8.23,7.85,0,13,0,24,5.09
22,6.58,7.83,1,25,0,12,5.0
24,6.38,7.16,1,25,0,30,5.0
29,8.31,6.99,0,12,0,1,5.31
27,7.2,7.64,1,7,0,25,5.75
5,5.19,7.36,1,21,0,8,5.0
13,9.64,8.19,1,0,0,1,5.82
34,6.98,6.12,0,10,0,2,5.0
23,9.29,7.5,0,34,0,19,5.48
19,9.03,8.61,1,31,0,7,6.13
11,6.3,5.39,1,23,1,40,5.0
14,8.74,6.12,1,22,0,1,5.0
4,6.72,8.5,0,4,1,5,5.0
23,5.26,7.01,1,14,0,4,5.0
19,6.99,7.63,1,17,0,7,5.05
15,7.98,6.16,1,14,0,10,5.0
24,6.94,7.76,1,17,1,10,5.33
28,7.13,7.33,0,30,1,1,5.3
45,8.87,6.16,1,15,0,1,6.34
9,7.63,8.68,1,17,0,1,5.0
36,6.49,7.01,1,25,1,19,5.07
34,8.34,6.99,0,8,0,3,5.65
17,7.74,6.82,1,13,1,4,5.0
27,5.0,5.0,1,14,0,5,5.0
20,8.01,7.93,1,20,1,18,5.76
26,7.97,7.57,0,17,0,1,5.04
40,7.52,6.95,1,17,0,1,5.0
31,8.57,8.81,1,14,1,11,6.05
30,6.69,5.51,1,11,0,33,5.0
20,7.9,6.64,1,24,0,10,5.55
10,5.62,5.69,0,17,0,3,5.0
22,7.99,7.0,1,24,0,7,5.0
37,9.84,7.92,0,11,0,36,6.0
9,6.31,7.24,1,14,1,7,5.0
14,6.59,6.51,1,18,1,4,5.12
26,6.65,5.97,1,18,0,4,5.0
15,7.66,8.97,0,26,1,34,5.0
17,6.22,8.87,1,16,0,12,5.03
20,8.01,7.45,0,25,0,11,5.0
11,8.52,6.66,1,22,0,2,5.0
15,8.14,8.89,1,19,1,8,5.0
32,5.38,5.11,0,12,1,4,5.0
11,8.69,7.16,0,26,0,2,5.0
9,8.62,6.76,1,12,0,22,5.23
18,8.5,6.23,0,19,0,4,5.0
32,7.95,6.99,1,19,0,3,5.19
23,7.76,6.32,1,18,0,26,5.0
20,8.74,7.53,1,16,0,2,5.92
25,9.81,7.87,1,13,1,13,5.96
7,6.36,6.15,1,7,1,10,5.0
29,8.79,7.15,1,31,0,25,5.0
28,7.4,6.88,0,16,0,17,5.52
20,7.34,7.95,0,18,1,12,5.0
35,5.66,6.44,1,18,1,3,5.0
13,7.16,7.91,0,28,0,6,5.0
36,6.3,7.41,1,35,0,28,5.56
26,6.94,7.58,1,21,1,1,5.0
21,6.18,8.21,0,18,1,15,5.0
24,6.96,5.81,1,11,0,2,5.0
23,7.01,6.51,0,8,0,2,5.01
37,7.62,9.04,1,5,0,2,6.73
14,5.56,6.3,1,13,0,1,5.0
17,5.77,5.23,1,3,1,48,5.0
35,7.93,7.07,0,28,0,20,5.0
19,6.54,7.0,0,23,1,7,5.0
34,8.79,6.14,0,17,0,12,5.34
41,7.77,8.63,1,28,0,8,5.71
20,8.23,6.62,1,11,1,16,5.47
31,9.19,8.0,0,13,1,18,5.87
13,7.13,6.8,1,4,1,2,5.0
32,6.81,5.59,1,26,0,6,5.0
26,8.55,6.34,0,13,0,10,5.0
29,8.11,6.35,1,20,1,38,5.0
18,7.28,8.22,1,28,1,11,5.0
8,9.17,7.5,0,30,1,22,5.2
30,7.25,6.53,0,19,0,18,5.0
4,7.54,6.18,0,23,0,8,5.0
21,7.53,8.41,1,12,0,22,5.35
34,6.38,8.35,1,33,1,4,5.87
26,7.59,8.42,0,18,1,4,5.81
44,9.18,8.17,0,20,0,15,6.08
35,8.03,7.61,1,16,0,1,6.23
18,7.54,5.88,0,29,0,3,5.0
25,7.31,6.83,0,21,0,9,5.0
24,7.9,6.55,1,26,0,5,5.0
9,8.4,6.02,0,22,1,28,5.0
15,8.23,8.48,1,18,0,31,6.16
19,7.1,6.3,1,27,0,6,5.0
4,7.89,8.52,1,22,0,7,5.0
25,8.08,8.25,1,12,1,12,5.5
22,6.29,7.37,0,12,0,6,5.0
8,7.7,7.85,0,21,1,2,5.0
29,5.0,5.75,0,27,1,13,5.0
32,8.08,9.27,1,33,0,13,6.02
27,8.29,7.43,1,5,0,2,5.63
21,8.4,7.74,1,20,1,17,5.18
30,7.03,6.33,1,23,0,9,5.0
31,7.87,6.28,1,22,0,2,5.37
28,9.21,8.16,1,28,1,10,5.68
16,9.2,7.89,1,25,1,2,5.31
27,7.46,6.31,1,12,0,3,5.0
36,7.67,5.8,1,11,0,18,5.62
19,8.83,6.22,1,22,1,26,5.0
45,5.7,7.87,0,27,0,2,5.54
19,7.11,6.39,1,21,0,26,5.0
25,9.1,7.27,1,7,0,2,5.8
18,8.67,9.02,0,11,0,1,5.99
27,7.94,6.1,0,25,1,1,5.06
7,5.69,5.84,0,17,1,2,5.0
19,7.44,6.32,1,20,1,4,5.0
14,6.79,8.64,1,28,1,26,5.0
26,7.9,9.36,0,10,0,2,6.33
34,6.53,7.65,0,16,0,4,6.01
31,6.27,7.6,1,15,0,13,5.46
1,5.02,5.8,1,22,0,3,5.0
45,8.97,9.63,1,26,0,11,7.17
27,7.02,7.29,1,8,0,5,5.0
17,7.69,8.1,0,19,0,2,5.0
26,7.5,7.04,1,26,0,13,5.07
26,6.22,6.48,0,5,0,1,5.0
18,5.99,8.44,1,19,0,3,5.0
26,6.29,7.35,0,10,0,4,5.0
18,6.63,8.41,1,14,0,6,5.57
20,7.94,7.55,1,0,0,11,5.11
18,6.55,5.97,1,31,1,6,5.0
10,9.6,7.17,0,17,1,9,5.0
26,8.73,7.63,1,13,0,9,5.72
30,8.47,6.78,1,22,1,4,5.0
30,7.36,5.94,0,11,1,27,5.0
33,9.32,8.96,1,10,0,31,6.16
28,7.24,6.5,0,32,0,8,5.24
19,7.46,7.28,0,34,1,1,5.13
33,7.7,7.52,0,15,1,6,5.65
11,8.34,6.79,1,28,0,2,5.0
15,8.26,8.9,1,22,1,6,5.55
15,6.93,5.81,0,8,0,2,5.0
35,6.86,7.23,1,12,0,12,5.57
34,8.27,7.64,1,32,0,1,5.66
29,8.36,7.35,0,8,0,30,5.91
35,7.03,5.65,1,38,0,2,5.0
16,5.6,7.49,0,15,1,10,5.0
28,7.25,7.86,0,32,0,24,5.0
23,8.25,6.67,0,17,0,2,5.0
33,9.67,8.54,1,26,0,27,6.07
23,6.06,7.11,1,31,0,4,5.0
21,6.99,5.65,1,31,1,32,5.0
30,7.03,6.11,1,15,0,35,5.0
33,9.13,8.83,1,13,0,2,5.62
18,7.46,7.46,1,19,0,17,5.0
24,6.41,6.23,1,9,0,2,5.0
14,8.17,6.45,1,21,0,2,5.17
0,7.01,6.46,0,13,0,1,5.0
27,6.03,6.24,1,28,0,1,5.0
31,6.43,5.94,1,15,0,10,5.0
27,9.58,6.37,0,6,1,5,5.0
5,7.96,8.49,0,31,0,15,5.37
21,7.63,8.21,1,21,0,4,5.11
2,7.2,5.72,0,20,1,34,5.0
38,7.85,7.4,1,28,1,1,5.46
