gio_hoc_moi_tuan,diem_dau_vao,diem_trung_binh_truoc,tham_gia_ngoai_khoa,gio_giai_tri,lam_them,khoang_cach_den_truong,chat_luong_giac_ngu,so_lan_vang_mat,gpa
55,9.2,8.86,1,36,0,21,8.69,3,7.15
32,8.54,6.94,1,27,1,7,2.27,6,4.4
17,1.0,3.3,0,27,0,6,4.32,5,1.64
22,5.54,3.56,0,45,0,6,2.44,4,1.82
62,8.04,6.32,0,18,0,8,6.4,9,5.57
9,4.86,3.64,0,32,1,9,1.47,6,1.91
47,1.42,2.48,0,21,0,19,2.02,4,2.58
38,4.49,5.17,1,52,0,13,5.49,6,4.13
28,10.0,7.4,1,21,1,43,5.86,5,4.21
6,1.0,3.46,1,18,0,7,5.05,6,1.72
24,5.07,4.19,1,13,1,54,5.85,2,2.3
31,9.74,8.73,1,39,1,22,1.53,4,1.61
25,9.51,9.02,1,29,0,6,4.43,5,4.61
33,9.98,9.0,1,18,1,2,0.54,4,5.58
9,9.95,7.63,0,19,0,5,4.49,3,4.52
17,4.35,2.48,0,8,1,2,4.79,7,2.9
37,1.88,3.71,0,51,1,13,6.45,5,0.0
53,7.81,6.56,1,30,0,20,5.44,7,5.32
11,4.01,3.43,1,19,0,11,9.76,5,3.38
44,7.45,5.91,0,6,1,8,5.43,6,5.0
31,5.31,6.62,0,26,0,6,5.97,10,4.77
28,4.73,3.7,0,16,1,31,2.72,6,3.27
17,9.6,8.23,0,19,0,9,5.58,6,5.94
40,1.0,2.82,0,25,1,28,3.63,7,0.69
7,1.0,2.24,0,13,0,2,3.52,8,1.21
15,9.23,8.18,1,42,1,39,6.36,2,3.34
7,1.0,4.23,0,6,0,16,2.02,10,1.75
54,2.07,2.95,0,3,0,8,4.75,8,1.75
34,1.0,2.36,0,11,1,6,4.0,8,1.9
54,10.0,8.62,1,17,0,16,6.84,10,9.19
1,8.85,8.23,1,7,1,14,6.42,3,5.25
32,4.01,4.28,0,29,1,9,4.05,9,1.98
12,6.09,5.35,1,20,1,2,2.68,6,0.53
53,9.99,5.78,0,4,0,13,7.06,7,5.82
41,8.21,6.15,0,21,0,62,4.44,4,5.16
13,1.11,1.53,0,6,0,13,7.89,4,1.42
15,9.31,8.27,1,11,0,4,5.27,4,3.56
15,1.97,2.94,1,1,0,3,4.44,4,2.38
14,6.24,5.46,0,46,1,3,3.77,6,0.16
6,9.99,7.99,1,27,1,22,5.35,3,3.06
18,9.9,7.07,1,2,0,35,2.16,8,5.26
12,1.0,4.15,0,21,1,5,3.29,6,2.89
25,1.0,3.9,1,24,0,6,7.3,6,3.17
37,1.11,4.28,0,21,0,31,2.36,3,5.89
71,9.23,8.22,1,18,0,19,6.73,5,6.37
25,1.23,2.71,1,34,0,3,8.56,2,3.56
15,3.46,5.69,1,29,1,20,3.45,6,2.78
47,3.07,3.16,1,20,1,20,8.95,4,2.61
12,9.87,7.05,0,43,0,45,10.0,6,4.69
22,1.0,2.0,0,21,1,11,3.54,1,2.11
26,3.04,4.35,0,2,0,9,4.51,7,2.49
28,1.0,1.84,0,5,1,3,3.34,9,0.65
7,1.0,2.44,0,37,1,13,5.1,5,0.95
24,1.0,1.0,1,37,1,9,5.38,2,1.24
44,2.78,4.15,1,5,0,19,3.45,4,3.69
30,8.26,5.44,1,15,0,20,3.1,4,4.35
17,5.42,4.32,1,1,0,14,5.75,6,3.56
24,1.0,3.82,0,22,0,36,3.97,4,0.16
19,9.7,9.0,1,3,0,8,3.79,4,5.61
33,7.53,6.89,1,3,0,8,5.72,5,5.77
58,7.19,6.59,1,24,1,30,3.74,5,5.41
10,9.93,7.43,1,24,0,17,3.16,9,5.64
11,6.3,5.01,1,6,1,11,3.24,2,3.48
15,6.68,5.65,1,45,0,32,8.32,4,3.32
35,3.76,2.74,1,43,1,11,5.21,3,1.72
25,7.01,6.46,1,12,1,8,4.71,3,3.64
3,9.56,7.79,1,41,0,10,4.24,2,4.3
34,1.24,1.81,1,16,1,11,4.25,3,3.46
8,2.67,5.17,1,2,1,6,1.76,5,2.0
38,1.96,3.78,0,6,0,12,2.33,5,2.61
3,9.67,8.49,0,28,1,14,8.57,7,1.11
21,5.99,5.1,1,9,0,22,2.16,6,5.05
30,3.07,3.84,0,23,0,30,3.41,3,3.16
65,1.0,3.23,0,4,0,30,3.86,8,2.94
24,1.0,2.75,0,18,0,13,3.45,7,4.76
24,3.48,5.69,1,2,0,7,2.74,5,3.15
29,1.44,2.66,1,18,1,5,6.57,7,7.91
14,9.28,7.07,1,24,1,7,2.14,6,10.0
14,6.92,6.79,1,29,1,3,10.0,2,3.54
32,2.34,2.14,1,15,0,7,2.3,9,3.0
6,6.66,6.92,1,24,1,67,7.79,5,1.14
8,9.53,6.42,1,17,0,33,9.09,3,6.02
30,1.0,3.24,1,24,1,15,1.62,2,3.09
39,1.0,1.95,0,30,0,10,4.85,2,2.09
24,2.12,3.75,1,26,1,18,5.61,8,0.08
11,1.98,4.1,1,8,1,5,5.2,5,2.8
13,9.9,8.09,0,2,1,11,5.77,2,6.92
27,6.34,4.6,0,15,1,18,3.12,1,2.69
13,9.03,6.52,0,13,1,31,6.87,8,3.99
8,6.67,5.27,1,3,1,7,2.98,6,3.83
29,1.0,1.0,1,24,1,5,3.56,5,0.0
30,7.99,7.92,1,9,1,7,2.71,5,3.99
36,2.28,3.48,1,42,0,1,6.53,5,2.95
16,9.1,6.33,1,4,1,6,6.24,5,3.27
16,1.0,4.06,0,1,0,8,2.84,3,2.4
59,9.97,7.28,1,19,1,43,3.89,5,8.21
11,2.41,3.69,0,21,0,15,8.55,6,3.07
25,1.0,1.77,0,12,1,6,1.82,5,0.0
53,8.69,5.2,1,24,0,9,10.0,7,7.36
30,9.39,6.27,1,17,0,8,3.04,3,5.82
22,8.56,6.69,0,46,1,8,3.88,6,5.2
12,9.4,8.54,1,4,0,18,4.69,3,4.59
24,7.64,6.93,1,21,0,5,2.3,5,4.37
36,5.08,5.19,0,34,1,4,6.28,2,7.68
57,1.0,1.0,0,3,0,27,3.17,3,0.47
10,7.9,8.01,0,23,0,16,3.26,7,5.24
20,2.58,3.77,1,4,1,1,10.0,7,0.19
28,6.94,6.05,1,1,1,14,4.16,7,3.8
39,9.35,8.74,1,20,0,5,5.17,10,5.15
45,9.99,9.24,1,6,0,4,4.46,5,6.1
15,4.21,5.68,1,9,0,29,7.11,6,2.94
27,9.94,7.72,1,25,0,6,8.22,6,5.57
48,7.95,5.76,1,4,0,10,5.14,4,7.81
17,3.23,4.92,0,35,0,13,10.0,5,3.24
16,1.45,1.5,0,38,0,30,7.69,3,1.93
11,9.98,9.94,1,17,1,4,3.21,7,3.62
15,5.93,5.58,0,44,0,16,10.0,4,4.12
7,5.87,4.46,0,25,0,14,2.81,5,1.6
28,1.0,1.37,1,26,1,17,7.12,8,0.44
35,1.0,1.32,1,3,0,15,4.9,3,2.66
36,4.37,4.76,0,35,1,10,3.76,7,2.35
57,1.0,2.59,0,36,0,13,8.99,4,3.15
2,4.71,3.59,0,0,0,36,4.89,4,2.37
18,8.78,6.91,1,13,0,16,5.58,3,4.39
22,9.75,6.48,1,19,0,15,1.81,3,4.15
6,4.24,5.13,0,21,1,7,7.14,3,2.3
13,1.33,2.75,0,22,1,42,5.61,6,0.0
22,6.4,5.46,1,2,0,15,3.98,6,1.31
12,7.92,5.46,0,3,0,22,5.64,6,4.2
29,6.96,5.88,1,4,0,4,6.09,2,4.94
52,2.98,3.37,0,18,1,8,4.99,6,5.28
21,1.0,2.92,0,23,0,6,3.54,5,1.5
10,9.96,8.14,0,29,0,19,6.55,5,4.46
24,1.0,3.39,0,14,0,3,5.38,3,0.91
32,1.0,2.12,0,18,0,20,2.24,3,1.98
4,1.0,1.0,0,0,0,19,9.75,4,0.56
31,1.0,3.59,0,24,1,2,7.61,2,2.18
27,3.89,3.4,0,12,1,18,7.8,7,2.28
32,5.86,4.41,1,18,1,9,5.06,9,2.96
11,1.0,2.56,0,6,0,43,6.03,6,1.23
46,1.05,2.93,0,23,0,21,4.35,0,2.54
1,1.01,2.07,0,27,0,9,5.34,5,2.86
8,1.0,2.06,0,5,1,14,3.86,10,1.31
44,9.31,7.19,0,41,0,24,4.23,7,4.07
64,1.0,4.02,1,18,0,2,4.89,5,4.39
13,4.44,4.66,1,18,1,12,3.51,6,1.88
17,9.96,7.01,0,56,0,23,10.0,4,3.74
12,8.62,6.21,1,21,0,10,5.35,3,4.17
6,1.0,2.35,0,6,0,18,6.51,3,1.19
10,1.74,3.28,0,30,0,12,3.58,5,0.71
11,6.36,6.3,0,22,0,2,6.95,4,4.58
18,6.42,5.97,0,45,0,20,4.7,3,0.96
41,1.32,1.95,0,48,0,30,3.08,3,1.6
23,10.0,7.57,1,6,0,4,5.84,8,4.49
36,4.34,5.34,1,19,0,14,8.77,3,4.2
0,4.61,3.62,1,4,1,5,4.19,6,1.73
57,1.0,2.13,0,19,0,4,4.91,3,3.95
35,4.7,5.42,0,20,0,8,4.65,8,1.16
31,6.77,6.94,1,8,1,19,4.89,6,4.13
56,3.9,4.15,1,8,0,7,5.24,6,5.42
52,8.91,6.94,1,23,0,6,9.33,4,7.31
33,2.02,1.89,1,30,0,9,5.31,3,2.57
14,6.88,6.65,0,6,1,10,2.55,5,5.05
39,9.91,9.27,1,36,1,13,4.86,3,6.54
50,6.57,8.51,1,19,1,40,5.94,4,5.52
43,6.16,6.08,0,34,1,47,3.87,3,4.78
27,1.0,2.55,1,2,0,13,8.94,3,0.0
16,1.0,1.68,0,11,1,19,3.57,3,0.0
19,9.8,6.0,1,18,0,2,3.28,3,5.45
38,5.39,5.41,1,47,0,29,6.2,4,3.93
22,1.0,4.95,1,23,0,15,3.43,7,2.27
10,2.33,4.67,0,33,0,2,6.34,4,1.91
10,9.92,9.07,1,41,0,25,4.33,0,3.65
11,3.52,4.36,0,26,0,19,4.07,4,1.99
45,2.57,3.9,0,12,1,21,2.88,5,4.15
31,9.96,5.55,0,19,0,55,4.7,5,3.66
40,4.39,5.4,1,21,1,13,3.43,6,2.75
36,3.53,3.54,1,20,0,17,3.11,5,2.77
14,2.3,2.68,0,46,1,14,8.41,4,0.62
15,3.43,3.73,1,28,0,8,5.9,4,2.99
51,2.75,3.29,1,31,1,27,3.77,4,3.88
12,5.57,4.62,0,23,0,14,2.38,8,1.5
43,8.45,7.08,1,0,0,17,1.55,3,5.38
24,9.13,6.92,1,24,1,33,3.86,4,4.62
36,8.83,7.4,1,22,1,17,7.8,6,4.62
2,1.59,1.47,0,45,0,27,4.31,8,0.0
42,5.79,5.26,0,36,0,3,3.49,4,4.69
9,9.01,6.31,0,6,0,8,2.44,6,3.26
25,8.31,6.34,1,14,0,24,4.0,8,3.89
8,4.94,5.11,0,17,1,11,3.35,7,1.32
29,1.0,1.0,1,20,0,55,2.34,5,0.64
22,1.42,2.03,0,15,1,8,3.72,8,1.13
0,9.48,8.26,1,5,1,51,6.21,6,5.19
23,9.2,6.11,0,1,0,4,1.77,3,4.89
21,1.02,4.39,0,42,0,2,4.53,7,0.0
11,8.83,8.5,1,10,0,4,1.29,3,4.02
35,4.08,3.96,0,29,1,27,3.0,5,2.37
26,9.67,7.02,1,19,0,3,2.22,2,5.91
34,8.2,7.12,1,27,0,5,7.13,5,5.59
5,8.7,5.77,1,33,0,7,8.64,4,3.24
15,7.35,4.41,1,23,0,38,4.98,4,1.29
7,2.89,3.28,1,17,0,20,3.29,2,2.43
18,1.27,2.63,1,23,0,12,4.31,5,3.02
8,7.29,6.47,0,6,0,1,1.55,4,3.06
19,10.0,7.39,1,4,1,16,7.21,9,5.46
51,8.06,8.11,1,14,0,3,7.25,6,5.84
40,4.99,3.5,1,45,1,17,6.29,6,2.61
19,10.0,6.86,0,21,0,21,4.88,4,5.0
7,1.0,3.09,1,12,1,17,8.81,10,2.22
9,5.67,4.24,0,15,0,28,3.57,3,4.48
34,8.13,5.68,0,17,0,7,1.66,5,3.76
0,9.32,7.71,1,0,1,29,4.17,4,3.11
25,1.34,1.75,0,4,1,8,2.55,8,3.01
29,1.0,2.47,0,31,0,5,8.05,10,1.92
26,2.91,3.05,1,2,0,8,3.33,5,4.82
34,6.23,4.88,1,26,1,13,5.57,4,3.11
44,2.27,1.26,1,25,0,4,9.52,6,0.15
43,6.79,6.21,1,16,1,12,6.48,9,4.37
29,10.0,6.75,0,23,1,17,3.19,3,5.42
45,7.97,6.61,1,49,0,7,6.18,3,3.56
41,9.9,7.43,1,6,1,26,4.75,5,4.76
28,8.29,6.77,0,5,0,11,2.74,5,5.32
20,8.98,7.24,1,25,1,2,2.36,3,5.36
20,3.85,4.5,1,23,0,11,6.79,3,2.59
39,1.19,1.99,0,13,0,3,7.43,7,1.26
58,2.05,4.47,0,38,1,3,4.4,1,3.73
0,1.0,1.0,1,35,0,6,2.79,3,0.0
27,7.76,6.43,0,8,1,24,3.78,6,3.1
25,9.42,8.49,0,17,0,16,2.88,4,4.64
13,9.83,8.37,0,2,0,2,5.45,4,4.07
11,7.04,5.25,1,48,0,25,6.9,4,2.51
49,6.83,5.29,1,21,1,35,7.0,1,4.64
29,6.8,5.07,1,30,0,15,6.9,6,3.06
18,1.0,3.2,1,33,1,7,4.49,4,2.98
58,3.66,3.45,1,17,0,9,4.03,2,3.8
37,9.59,8.01,1,8,0,18,4.74,7,5.07
29,8.43,7.32,1,13,1,1,4.3,6,2.55
30,3.13,6.25,1,26,0,9,5.93,6,4.4
5,9.24,7.86,1,13,0,3,6.87,5,5.36
29,3.78,3.46,1,23,1,15,5.07,4,3.18
8,8.46,5.62,1,0,0,4,5.42,5,4.65
10,5.7,5.15,0,20,1,41,4.69,8,3.18
15,3.14,3.76,0,13,1,18,3.41,6,1.96
6,1.0,1.0,1,55,0,16,5.93,6,1.01
5,9.49,6.98,1,1,1,11,1.12,4,5.67
7,8.15,7.19,1,2,1,6,3.32,4,4.91
47,6.86,5.58,0,22,1,3,4.22,5,6.13
44,1.1,3.63,0,16,0,19,7.92,3,2.72
28,2.92,2.19,0,7,1,3,10.0,6,3.17
3,1.0,3.28,0,16,1,10,4.65,7,1.6
6,5.25,6.06,1,33,0,9,7.65,4,2.54
9,9.45,8.63,0,19,0,26,7.87,6,3.56
19,3.23,2.37,0,13,0,21,1.37,3,0.69
43,6.79,6.39,1,43,1,32,4.88,4,4.31
15,7.61,5.9,1,7,1,5,4.27,7,2.98
25,1.0,1.19,0,22,0,9,2.0,2,1.89
7,5.47,4.87,1,23,1,23,3.87,5,1.22
8,1.0,1.7,1,10,0,17,7.73,7,0.5
23,9.41,8.57,1,36,0,8,6.3,1,6.08
29,2.75,4.16,0,18,0,58,2.36,4,1.94
16,8.9,6.19,1,9,0,32,1.52,7,4.38
11,3.79,3.55,1,35,0,18,3.12,6,1.07
33,2.13,2.9,1,0,1,2,5.05,4,1.35
5,7.73,6.57,1,14,0,13,4.79,7,3.54
7,9.94,8.97,1,16,0,10,1.69,4,5.3
37,1.0,3.29,0,22,1,23,5.8,3,2.5
27,4.77,4.91,1,24,1,5,3.32,5,4.0
22,9.36,7.35,1,12,1,9,3.81,6,5.18
30,1.0,1.0,1,22,0,24,6.46,5,0.89
18,5.53,6.61,1,31,1,19,2.62,3,3.42
25,1.83,2.65,0,52,0,4,9.22,4,0.53
29,6.27,7.31,0,4,0,27,7.81,5,4.11
24,1.0,2.8,0,36,1,14,5.97,6,0.96
20,9.13,9.5,1,44,0,9,3.84,1,5.76
23,1.0,3.21,1,14,1,32,8.96,4,1.85
10,5.53,3.89,0,22,1,9,3.84,7,0.0
46,8.28,6.35,1,17,0,22,6.3,7,6.42
25,4.83,4.73,0,17,1,39,1.38,9,2.29
24,1.0,1.73,0,19,0,21,4.17,2,1.39
14,9.26,7.18,1,1,0,14,1.97,5,5.5
30,4.7,3.45,0,19,1,16,1.79,6,10.0
11,1.53,2.92,1,6,1,1,2.52,4,2.41
28,6.83,6.34,1,21,0,18,4.79,6,4.97
9,2.28,2.37,0,25,1,13,10.0,6,2.02
37,4.16,6.44,1,24,0,17,3.91,3,4.43
2,1.0,2.66,0,25,0,3,5.81,4,1.06
25,8.8,6.46,0,9,1,37,5.56,6,3.03
45,10.0,6.37,1,46,0,4,4.09,3,3.82
14,9.35,7.67,1,7,1,6,1.12,4,2.33
19,1.0,2.34,0,23,1,21,5.11,4,1.23
12,9.51,8.49,1,12,1,9,3.03,5,6.23
10,7.9,6.6,1,10,1,10,4.48,6,3.76
47,5.61,4.17,1,16,1,9,7.06,3,4.35
17,1.29,4.44,1,21,1,8,4.67,9,2.24
16,8.5,7.54,1,42,0,23,3.41,4,3.89
33,5.32,4.94,0,27,1,48,1.7,2,3.28
41,5.64,5.55,1,20,0,13,6.23,4,4.93
22,3.82,4.77,0,22,0,12,5.46,2,4.7
3,3.68,2.78,1,4,0,6,4.74,4,2.61
7,7.8,6.84,1,30,1,17,3.64,7,3.0
45,5.5,4.85,1,8,0,11,7.21,6,5.14
28,5.83,6.01,0,20,0,27,7.81,7,3.2
39,9.74,7.1,1,0,0,4,5.99,5,2.94
60,1.0,2.0,1,21,0,11,7.84,4,3.73
33,1.42,4.51,0,41,0,22,5.01,8,4.77
12,8.09,8.09,1,40,1,20,4.24,4,3.58
32,9.04,4.13,0,14,0,13,5.55,5,4.66
22,4.36,5.77,1,8,1,8,4.5,7,2.75
23,9.39,7.56,1,22,0,7,4.46,1,4.98
25,8.13,6.17,1,14,0,20,4.42,10,4.81
44,1.0,1.59,0,30,1,26,8.59,6,0.76
33,6.51,4.95,1,18,0,28,4.48,6,2.76
24,3.61,3.48,0,29,0,11,4.53,7,1.63
9,2.14,2.16,1,16,1,8,3.84,4,1.23
26,1.0,1.25,0,12,0,17,5.84,4,0.0
51,9.96,6.94,1,50,0,11,10.0,7,5.48
34,4.77,5.19,1,48,0,9,4.98,4,3.63
18,9.72,7.88,1,23,0,10,3.54,5,4.19
11,1.0,3.16,0,44,0,20,8.26,2,1.82
52,9.85,7.85,0,49,1,9,3.74,5,4.25
20,9.32,6.28,1,18,0,9,10.0,5,5.57
34,8.64,7.68,1,43,0,12,4.35,5,6.83
42,9.94,6.96,1,15,1,6,5.46,2,4.85
11,3.99,5.04,0,19,0,19,6.45,7,1.82
18,1.0,1.43,0,22,0,6,3.72,3,2.0
5,9.99,7.31,1,15,0,12,2.55,4,3.79
29,6.05,5.27,0,3,0,14,4.07,4,3.78
40,9.04,8.1,1,20,0,1,4.5,9,6.3
19,7.45,6.65,0,19,0,10,2.27,9,7.73
38,1.66,3.01,1,17,1,19,4.11,3,0.47
29,6.12,7.56,1,22,0,4,7.1,4,5.07
20,3.26,2.12,1,16,1,12,5.53,6,2.25
9,3.93,3.32,1,13,0,10,3.16,7,1.91
25,9.03,6.34,1,49,0,7,7.25,7,3.73
11,7.98,5.02,1,25,0,7,2.36,8,2.64
2,6.34,5.09,0,35,0,10,4.29,4,1.98
27,1.0,3.29,0,19,0,28,3.22,5,1.28
19,9.96,7.38,1,24,1,17,4.92,2,4.3
55,8.31,6.66,0,20,1,12,8.27,0,5.23
31,1.0,1.0,0,22,0,22,9.74,5,3.42
52,7.26,5.56,0,43,0,15,4.98,4,4.23
19,1.0,2.14,1,4,0,24,8.51,3,2.13
9,1.05,3.28,0,22,1,8,4.95,6,1.48
29,1.0,1.0,0,15,0,11,6.01,5,1.69
20,3.04,3.37,1,21,0,32,6.77,4,0.96
22,5.26,6.24,1,19,0,3,6.34,2,2.78
64,9.87,7.47,0,3,0,21,5.13,0,6.14
45,4.02,2.29,0,13,0,14,2.18,2,4.86
27,6.95,7.45,1,20,1,10,8.17,6,4.41
16,1.26,3.49,1,20,0,59,5.08,3,1.43
43,9.84,8.77,1,15,0,4,8.13,2,7.05
20,9.47,5.94,1,12,1,1,5.32,4,4.66
53,5.65,6.9,1,11,0,20,3.26,5,5.72
45,9.9,7.17,1,37,1,4,1.83,5,5.6
46,9.8,7.37,1,21,0,17,5.43,4,7.65
19,1.0,1.9,0,29,0,14,2.5,8,0.9
1,1.56,3.88,1,19,0,1,9.07,2,1.28
26,8.94,7.18,0,11,0,34,4.02,5,5.32
31,8.06,7.32,1,18,0,7,3.5,5,6.43
42,8.15,6.96,1,26,0,14,8.7,2,7.28
17,1.0,2.5,1,16,0,48,4.47,5,1.37
6,1.71,2.08,1,25,1,41,2.57,6,0.82
34,9.64,9.6,1,5,0,45,7.13,4,5.64
44,7.93,5.29,1,6,1,16,3.11,4,5.25
44,1.0,3.01,0,29,0,18,6.63,2,2.37
52,7.06,6.61,1,0,1,6,4.52,7,4.93
19,4.77,6.02,0,24,0,8,3.22,5,0.52
34,3.84,5.69,0,4,0,27,4.48,3,3.55
64,1.0,2.46,1,15,0,29,5.7,6,3.64
24,9.3,8.11,0,19,1,6,5.01,6,4.07
33,1.13,4.44,1,28,1,8,5.1,4,1.4
4,1.0,2.53,1,50,0,22,3.43,0,0.64
32,9.12,6.41,1,9,1,3,2.51,5,4.77
55,8.21,6.54,1,16,0,20,4.08,5,5.08
14,1.0,1.3,1,24,0,7,1.39,5,1.55
9,3.97,4.76,1,4,1,22,5.91,6,3.38
4,7.46,7.54,1,4,0,30,4.95,4,5.42
6,5.2,5.0,0,0,0,8,4.84,2,0.0
6,4.98,3.37,0,2,1,11,4.82,3,0.94
18,4.05,5.45,1,13,1,33,1.88,7,3.03
46,8.79,5.5,1,11,0,38,4.22,6,6.08
22,7.82,5.15,0,1,0,11,4.48,5,3.47
5,8.8,7.1,1,32,0,17,5.68,5,4.05
4,4.46,4.93,1,33,0,7,1.3,5,0.91
19,1.35,3.23,0,33,0,4,2.38,4,1.33
32,1.0,2.53,1,8,1,7,10.0,8,2.56
38,1.0,4.36,0,32,0,14,6.42,5,0.0
21,8.71,7.29,1,51,0,11,3.77,5,5.11
40,1.26,3.79,0,36,1,4,1.48,5,1.77
11,2.25,4.14,1,22,1,1,5.29,1,1.14
28,1.0,1.31,0,43,0,5,6.33,3,0.75
0,3.64,4.01,0,2,0,22,2.96,4,1.8
55,1.0,4.72,1,4,1,23,7.17,7,4.06
35,1.0,2.1,1,3,0,28,9.19,6,1.71
17,8.69,6.54,0,42,0,16,1.89,4,2.94
5,9.4,7.81,1,4,0,46,6.59,4,4.34
7,2.15,2.82,0,2,0,11,6.63,5,0.68
19,2.99,3.0,1,40,0,12,6.41,5,0.64
11,9.86,7.43,1,6,1,12,8.14,6,4.5
11,9.05,8.86,1,54,1,7,3.75,5,5.17
4,9.94,7.83,1,40,0,16,1.88,5,3.62
35,1.53,1.59,0,5,1,2,2.5,7,1.95
35,1.26,1.25,0,6,0,21,3.89,4,2.33
57,8.6,9.37,1,15,1,25,3.1,4,5.58
48,5.12,4.85,1,26,1,26,2.57,7,3.57
0,1.91,3.58,0,37,1,5,6.6,4,3.07
13,6.55,5.16,1,25,0,7,4.14,6,4.97
24,9.78,8.19,0,26,1,17,7.95,6,3.75
21,8.06,8.29,1,10,0,9,4.03,4,3.17
26,9.8,7.23,1,23,0,25,4.72,11,3.65
12,7.79,7.13,0,9,0,12,6.52,4,9.64
13,1.0,1.19,1,6,0,8,7.18,5,1.93
15,8.58,9.17,1,21,0,10,4.99,4,4.61
49,9.97,8.25,1,11,0,18,3.93,8,5.29
3,1.0,2.19,1,8,0,5,2.66,3,1.08
21,8.57,6.85,0,53,1,47,2.84,2,2.72
24,1.0,2.09,1,19,0,25,6.7,2,2.71
30,7.2,5.86,1,20,0,8,10.0,2,4.46
41,1.0,1.0,0,27,0,7,3.01,7,1.91
58,6.44,5.77,0,14,0,6,2.25,6,5.58
47,7.18,6.17,0,14,0,12,3.12,10,10.0
27,3.69,4.7,0,33,1,4,1.19,4,1.96
44,1.74,2.52,1,20,1,12,3.96,8,1.97
27,3.28,3.2,1,20,0,10,2.47,7,1.59
45,8.83,7.29,1,17,0,4,7.38,4,7.13
57,3.16,2.28,1,18,0,9,2.76,2,3.22
7,7.24,6.49,0,3,0,7,4.19,6,1.48
27,1.37,1.0,1,17,1,14,6.01,4,1.13
14,7.84,7.82,0,16,0,3,3.8,4,6.29
5,6.53,6.61,1,16,1,3,5.29,6,3.49
40,1.0,1.67,0,9,1,9,3.71,4,0.0
17,1.0,3.26,1,38,0,13,5.93,6,2.17
36,9.07,7.55,1,0,0,11,6.15,4,6.28
32,5.03,4.01,0,23,0,8,2.31,5,2.0
35,7.59,4.53,0,17,0,15,5.8,5,3.64
59,5.45,5.59,1,19,0,5,2.84,4,4.87
5,3.33,3.2,1,18,1,3,4.39,3,2.45
10,9.6,8.86,1,4,1,3,1.65,5,5.24
21,9.97,7.99,0,26,1,16,4.5,3,3.28
15,5.34,4.5,1,13,1,45,3.86,5,2.85
16,9.58,9.55,1,11,0,6,4.13,4,2.4
31,6.69,6.59,0,20,0,4,2.56,1,4.91
48,3.36,1.0,0,17,0,22,6.02,9,2.1
23,4.82,4.4,0,42,0,25,7.08,5,2.92
16,3.39,2.65,1,23,0,7,5.08,3,2.39
38,1.0,1.8,1,1,1,10,5.03,7,3.06
6,9.14,7.34,0,23,0,13,3.65,5,2.41
13,9.9,8.29,1,1,0,42,3.81,3,2.98
55,1.54,3.18,0,40,1,4,6.86,6,4.38
21,9.75,8.93,1,30,1,5,8.16,4,7.97
55,8.78,7.9,0,5,0,10,5.51,4,6.02
13,4.16,5.07,1,19,0,1,3.41,5,2.02
62,6.67,6.2,1,31,1,17,3.62,4,4.51
21,8.53,8.4,1,13,0,17,1.92,2,5.28
15,9.55,7.42,1,23,1,5,4.79,1,4.41
21,3.39,3.74,1,3,0,13,4.25,3,2.9
47,5.41,3.34,0,25,1,17,3.46,2,7.21
25,9.42,8.71,0,17,1,11,2.03,6,3.56
22,6.6,5.88,1,50,1,3,6.7,3,4.4
25,1.2,5.65,0,15,0,27,5.2,2,2.98
49,6.51,5.5,1,9,0,7,2.54,2,5.88
38,3.59,4.24,1,41,1,19,6.96,5,3.67
49,4.06,4.98,1,43,0,20,5.29,2,1.7
29,6.45,4.77,1,1,1,16,3.74,7,3.96
12,2.41,3.8,0,7,1,6,2.71,4,2.73
27,2.25,3.38,0,23,0,13,3.85,6,1.54
54,9.95,7.66,1,18,1,7,4.02,2,2.91
48,1.0,3.77,0,9,0,35,5.81,6,2.65
22,8.96,6.47,0,1,1,1,7.71,11,6.95
19,9.99,8.27,1,31,1,11,2.81,8,3.22
8,7.45,7.93,0,43,0,15,5.97,4,3.14
48,8.18,6.2,0,3,0,7,4.76,4,6.1
41,4.3,4.28,1,36,1,28,9.1,4,3.45
27,9.97,10.0,1,17,0,20,8.24,9,6.31
49,1.0,3.07,0,27,0,26,3.15,4,2.44
53,4.82,4.39,1,40,1,21,5.41,8,5.71
33,1.76,3.86,1,20,0,6,3.72,5,1.92
10,9.62,7.21,1,35,0,4,2.9,4,2.85
15,1.0,1.04,0,19,0,3,2.77,3,1.35
22,9.17,8.88,1,15,0,5,4.15,4,7.08
25,9.03,6.32,0,21,1,8,3.49,6,2.26
12,9.06,9.89,1,14,1,21,10.0,4,6.2
58,9.56,7.25,0,23,1,6,5.71,6,8.77
10,3.27,6.09,0,34,0,16,6.17,6,1.73
27,8.38,5.66,1,24,1,10,5.19,5,4.17
34,7.47,7.51,1,10,0,18,8.57,5,7.42
20,1.0,3.1,0,5,0,24,3.57,8,1.75
29,7.03,7.05,1,50,1,14,5.33,6,3.73
9,9.14,8.45,1,23,0,4,5.04,6,4.27
9,8.36,6.52,1,12,0,15,10.0,4,5.45
19,9.97,6.68,1,40,0,31,7.08,6,3.6
36,1.0,2.55,0,44,1,5,6.37,0,0.86
8,8.89,7.56,0,22,1,30,7.34,3,3.69
51,1.15,2.22,1,5,0,7,4.42,5,3.53
11,8.62,7.45,1,20,0,12,3.45,6,4.44
33,8.35,7.34,1,40,0,6,6.06,7,4.64
